,DataSet,TotalFeat,Range,Round 1,Round 2,Round 3,Average
5684,CS,6805,5684,0.9045801526717557,0.9023991275899673,0.9051254089422028,0.9040348964013086
313,CS,6805,313,0.9034896401308615,0.9013086150490731,0.9073064340239911,0.9040348964013086
5576,CS,6805,5576,0.8996728462377317,0.9029443838604144,0.9094874591057798,0.9040348964013086
4516,CS,6805,4516,0.9100327153762268,0.9013086150490731,0.9007633587786259,0.9040348964013086
2127,CS,6805,2127,0.9073064340239911,0.9051254089422028,0.9002181025081788,0.9042166484914574
1833,CS,6805,1833,0.9045801526717557,0.906215921483097,0.9018538713195202,0.9042166484914577
3843,CS,6805,3843,0.9029443838604144,0.9013086150490731,0.9083969465648855,0.9042166484914577
3087,CS,6805,3087,0.9051254089422028,0.9067611777535441,0.9007633587786259,0.9042166484914577
4540,CS,6805,4540,0.9045801526717557,0.9067611777535441,0.9013086150490731,0.9042166484914577
660,CS,6805,660,0.9056706652126499,0.9040348964013086,0.9029443838604144,0.9042166484914577
3324,CS,6805,3324,0.9078516902944384,0.9007633587786259,0.9040348964013086,0.9042166484914577
2867,CS,6805,2867,0.8936750272628134,0.910577971646674,0.9083969465648855,0.9042166484914577
3333,CS,6805,3333,0.9002181025081788,0.9094874591057798,0.9029443838604144,0.9042166484914577
3225,CS,6805,3225,0.9002181025081788,0.9034896401308615,0.9089422028353326,0.9042166484914577
454,CS,6805,454,0.9018538713195202,0.9018538713195202,0.9089422028353326,0.9042166484914577
6317,CS,6805,6317,0.9013086150490731,0.9023991275899673,0.9089422028353326,0.9042166484914577
1417,CS,6805,1417,0.9018538713195202,0.9045801526717557,0.906215921483097,0.9042166484914577
6299,CS,6805,6299,0.9094874591057798,0.9002181025081788,0.9029443838604144,0.9042166484914577
2017,CS,6805,2017,0.906215921483097,0.9002181025081788,0.906215921483097,0.9042166484914577
6691,CS,6805,6691,0.9040348964013086,0.9018538713195202,0.9073064340239911,0.9043984005816066
5924,CS,6805,5924,0.9034896401308615,0.9089422028353326,0.9007633587786259,0.9043984005816066
2343,CS,6805,2343,0.9007633587786259,0.9040348964013086,0.9083969465648855,0.9043984005816066
6427,CS,6805,6427,0.9045801526717557,0.9013086150490731,0.9073064340239911,0.9043984005816066
4848,CS,6805,4848,0.9051254089422028,0.9073064340239911,0.9007633587786259,0.9043984005816066
642,CS,6805,642,0.8980370774263904,0.9056706652126499,0.9094874591057798,0.9043984005816066
1664,CS,6805,1664,0.9083969465648855,0.9051254089422028,0.8996728462377317,0.9043984005816066
4227,CS,6805,4227,0.9051254089422028,0.9007633587786259,0.9073064340239911,0.9043984005816066
1143,CS,6805,1143,0.9007633587786259,0.9023991275899673,0.9100327153762268,0.9043984005816067
3883,CS,6805,3883,0.9051254089422028,0.9051254089422028,0.9029443838604144,0.9043984005816067
6241,CS,6805,6241,0.9013086150490731,0.9007633587786259,0.9111232279171211,0.9043984005816067
842,CS,6805,842,0.9045801526717557,0.9040348964013086,0.9045801526717557,0.9043984005816067
5978,CS,6805,5978,0.9040348964013086,0.9040348964013086,0.9051254089422028,0.9043984005816067
2482,CS,6805,2482,0.906215921483097,0.9045801526717557,0.9023991275899673,0.9043984005816067
3054,CS,6805,3054,0.9013086150490731,0.9034896401308615,0.9083969465648855,0.9043984005816067
3332,CS,6805,3332,0.9018538713195202,0.9045801526717557,0.9067611777535441,0.9043984005816067
4266,CS,6805,4266,0.9034896401308615,0.9034896401308615,0.906215921483097,0.9043984005816067
581,CS,6805,581,0.8996728462377317,0.9094874591057798,0.9040348964013086,0.9043984005816067
4638,CS,6805,4638,0.9023991275899673,0.9073064340239911,0.9034896401308615,0.9043984005816067
4568,CS,6805,4568,0.9018538713195202,0.9056706652126499,0.9056706652126499,0.9043984005816067
2792,CS,6805,2792,0.9023991275899673,0.9067611777535441,0.9045801526717557,0.9045801526717557
5481,CS,6805,5481,0.9089422028353326,0.9029443838604144,0.9018538713195202,0.9045801526717557
5688,CS,6805,5688,0.9013086150490731,0.9034896401308615,0.9089422028353326,0.9045801526717557
6499,CS,6805,6499,0.9056706652126499,0.9056706652126499,0.9023991275899673,0.9045801526717557
3766,CS,6805,3766,0.9018538713195202,0.9078516902944384,0.9040348964013086,0.9045801526717557
5886,CS,6805,5886,0.9034896401308615,0.9116684841875682,0.8985823336968375,0.9045801526717557
5519,CS,6805,5519,0.9122137404580153,0.8996728462377317,0.9018538713195202,0.9045801526717557
2759,CS,6805,2759,0.9002181025081788,0.9051254089422028,0.9083969465648855,0.9045801526717557
5901,CS,6805,5901,0.8985823336968375,0.9002181025081788,0.9149400218102508,0.9045801526717557
1104,CS,6805,1104,0.906215921483097,0.906215921483097,0.9013086150490731,0.9045801526717557
5930,CS,6805,5930,0.8974918211559432,0.9073064340239911,0.9089422028353326,0.9045801526717557
263,CS,6805,263,0.9013086150490731,0.9100327153762268,0.9023991275899673,0.9045801526717557
6801,CS,6805,6801,0.9056706652126499,0.8996728462377317,0.9083969465648855,0.9045801526717557
683,CS,6805,683,0.906215921483097,0.9040348964013086,0.9034896401308615,0.9045801526717557
36,CS,6805,36,0.9045801526717557,0.9029443838604144,0.906215921483097,0.9045801526717557
6541,CS,6805,6541,0.9051254089422028,0.9034896401308615,0.9051254089422028,0.9045801526717557
2848,CS,6805,2848,0.9029443838604144,0.9045801526717557,0.906215921483097,0.9045801526717557
