,DataSet,TotalFeat,Range,Round 1,Round 2,Round 3,Average
684,Photo,745,684,0.9019607843137255,0.8875816993464052,0.8928104575163398,0.8941176470588235
212,Photo,745,212,0.9006535947712418,0.8915032679738563,0.8954248366013072,0.8958605664488019
492,Photo,745,492,0.9032679738562092,0.8993464052287582,0.8915032679738563,0.8980392156862745
12,Photo,745,12,0.8928104575163398,0.8980392156862745,0.9045751633986928,0.8984749455337689
84,Photo,745,84,0.9084967320261438,0.9006535947712418,0.8862745098039215,0.8984749455337692
249,Photo,745,249,0.9032679738562092,0.8901960784313725,0.9032679738562092,0.8989106753812636
318,Photo,745,318,0.9032679738562092,0.9019607843137255,0.8928104575163398,0.8993464052287582
25,Photo,745,25,0.8954248366013072,0.8954248366013072,0.9071895424836601,0.8993464052287582
87,Photo,745,87,0.8980392156862745,0.8928104575163398,0.9084967320261438,0.8997821350762526
106,Photo,745,106,0.8928104575163398,0.9006535947712418,0.9058823529411765,0.8997821350762526
603,Photo,745,603,0.8941176470588236,0.9032679738562092,0.9019607843137255,0.8997821350762528
647,Photo,745,647,0.9084967320261438,0.8980392156862745,0.8941176470588236,0.9002178649237473
673,Photo,745,673,0.8967320261437909,0.8967320261437909,0.9071895424836601,0.9002178649237473
605,Photo,745,605,0.9032679738562092,0.8901960784313725,0.9084967320261438,0.9006535947712417
507,Photo,745,507,0.9019607843137255,0.9006535947712418,0.8993464052287582,0.9006535947712418
372,Photo,745,372,0.9084967320261438,0.8928104575163398,0.9019607843137255,0.9010893246187363
580,Photo,745,580,0.9058823529411765,0.9058823529411765,0.8915032679738563,0.9010893246187365
46,Photo,745,46,0.8967320261437909,0.9176470588235294,0.8888888888888888,0.9010893246187365
538,Photo,745,538,0.9163398692810457,0.8980392156862745,0.8888888888888888,0.9010893246187365
302,Photo,745,302,0.9045751633986928,0.8980392156862745,0.9019607843137255,0.901525054466231
405,Photo,745,405,0.8954248366013072,0.9032679738562092,0.9058823529411765,0.901525054466231
321,Photo,745,321,0.9071895424836601,0.9006535947712418,0.8967320261437909,0.901525054466231
114,Photo,745,114,0.9032679738562092,0.8980392156862745,0.9032679738562092,0.901525054466231
472,Photo,745,472,0.8993464052287582,0.9071895424836601,0.8980392156862745,0.901525054466231
697,Photo,745,697,0.9045751633986928,0.8901960784313725,0.9111111111111111,0.9019607843137254
194,Photo,745,194,0.9084967320261438,0.9006535947712418,0.8967320261437909,0.9019607843137255
495,Photo,745,495,0.8993464052287582,0.9058823529411765,0.9006535947712418,0.9019607843137255
329,Photo,745,329,0.9045751633986928,0.8993464052287582,0.9019607843137255,0.9019607843137255
459,Photo,745,459,0.9045751633986928,0.9045751633986928,0.8967320261437909,0.9019607843137255
253,Photo,745,253,0.9019607843137255,0.8967320261437909,0.9071895424836601,0.9019607843137255
637,Photo,745,637,0.9084967320261438,0.9019607843137255,0.8954248366013072,0.9019607843137255
7,Photo,745,7,0.9150326797385621,0.8875816993464052,0.9045751633986928,0.9023965141612199
667,Photo,745,667,0.9045751633986928,0.9045751633986928,0.8980392156862745,0.9023965141612201
218,Photo,745,218,0.9058823529411765,0.9045751633986928,0.8980392156862745,0.9028322440087146
387,Photo,745,387,0.8980392156862745,0.8954248366013072,0.9150326797385621,0.9028322440087146
315,Photo,745,315,0.8993464052287582,0.9058823529411765,0.9032679738562092,0.9028322440087146
292,Photo,745,292,0.8967320261437909,0.9019607843137255,0.9098039215686274,0.9028322440087146
600,Photo,745,600,0.9058823529411765,0.8980392156862745,0.9045751633986928,0.9028322440087146
566,Photo,745,566,0.9124183006535946,0.8980392156862745,0.8993464052287582,0.903267973856209
57,Photo,745,57,0.9058823529411765,0.9019607843137255,0.9019607843137255,0.9032679738562092
155,Photo,745,155,0.8967320261437909,0.9084967320261438,0.9045751633986928,0.9032679738562092
78,Photo,745,78,0.8993464052287582,0.9032679738562092,0.9071895424836601,0.9032679738562092
283,Photo,745,283,0.9084967320261438,0.9006535947712418,0.9006535947712418,0.9032679738562092
457,Photo,745,457,0.8993464052287582,0.9032679738562092,0.9071895424836601,0.9032679738562092
722,Photo,745,722,0.9045751633986928,0.9006535947712418,0.9045751633986928,0.9032679738562092
152,Photo,745,152,0.9084967320261438,0.8980392156862745,0.9032679738562092,0.9032679738562092
375,Photo,745,375,0.8993464052287582,0.9137254901960784,0.8967320261437909,0.9032679738562092
296,Photo,745,296,0.9045751633986928,0.9019607843137255,0.9032679738562092,0.9032679738562092
683,Photo,745,683,0.9032679738562092,0.8980392156862745,0.9084967320261438,0.9032679738562092
193,Photo,745,193,0.9098039215686274,0.9058823529411765,0.8941176470588236,0.9032679738562092
421,Photo,745,421,0.9124183006535946,0.8980392156862745,0.9006535947712418,0.9037037037037036
545,Photo,745,545,0.9124183006535946,0.8967320261437909,0.9019607843137255,0.9037037037037036
103,Photo,745,103,0.8901960784313725,0.9084967320261438,0.9124183006535946,0.9037037037037036
654,Photo,745,654,0.8967320261437909,0.9124183006535946,0.9019607843137255,0.9037037037037036
486,Photo,745,486,0.9006535947712418,0.9006535947712418,0.9098039215686274,0.9037037037037038
488,Photo,745,488,0.9006535947712418,0.9071895424836601,0.9032679738562092,0.9037037037037038
230,Photo,745,230,0.9176470588235294,0.9058823529411765,0.8875816993464052,0.9037037037037038
163,Photo,745,163,0.9098039215686274,0.9032679738562092,0.8980392156862745,0.9037037037037038
293,Photo,745,293,0.8993464052287582,0.8980392156862745,0.9137254901960784,0.9037037037037038
