,DataSet,TotalFeat,Range,Round 1,Round 2,Round 3,Average
598,Computers,767,598,0.85247093,0.861918605,0.840843023,0.851744186
355,Computers,767,355,0.834302326,0.839389535,0.844476744,0.839389535
553,Computers,767,553,0.844476744,0.845930233,0.856831395,0.849079457
66,Computers,767,66,0.840843023,0.859011628,0.851744186,0.850532946
179,Computers,767,179,0.85247093,0.845930233,0.846656977,0.848352713
387,Computers,767,387,0.840843023,0.842296512,0.85247093,0.845203488
141,Computers,767,141,0.85247093,0.845203488,0.84375,0.847141473
231,Computers,767,231,0.849563953,0.840116279,0.836482558,0.842054264
205,Computers,767,205,0.840843023,0.855377907,0.855377907,0.850532946
320,Computers,767,320,0.837209302,0.840116279,0.839389535,0.838905039
565,Computers,767,565,0.847383721,0.835755814,0.848110465,0.84375
229,Computers,767,229,0.842296512,0.845930233,0.839389535,0.84253876
206,Computers,767,206,0.835755814,0.851744186,0.862645349,0.85004845
739,Computers,767,739,0.848837209,0.86119186,0.840116279,0.85004845
720,Computers,767,720,0.847383721,0.85247093,0.837936047,0.845930233
170,Computers,767,170,0.858284884,0.851017442,0.835755814,0.848352713
40,Computers,767,40,0.851744186,0.847383721,0.848110465,0.849079457
25,Computers,767,25,0.84375,0.850290698,0.845203488,0.846414729
356,Computers,767,356,0.85247093,0.84375,0.838662791,0.84496124
435,Computers,767,435,0.845203488,0.849563953,0.853197674,0.849321705
87,Computers,767,87,0.838662791,0.837936047,0.854651163,0.84375
366,Computers,767,366,0.855377907,0.84375,0.851744186,0.850290698
167,Computers,767,167,0.849563953,0.843023256,0.84375,0.845445736
310,Computers,767,310,0.840843023,0.842296512,0.840843023,0.841327519
595,Computers,767,595,0.853924419,0.855377907,0.853197674,0.854166667
322,Computers,767,322,0.850290698,0.858284884,0.85247093,0.853682171
478,Computers,767,478,0.86627907,0.840843023,0.840843023,0.849321705
523,Computers,767,523,0.845203488,0.856831395,0.847383721,0.849806202
633,Computers,767,633,0.856831395,0.845203488,0.844476744,0.848837209
736,Computers,767,736,0.85247093,0.840843023,0.841569767,0.84496124
275,Computers,767,275,0.847383721,0.856104651,0.861918605,0.855135659
161,Computers,767,161,0.850290698,0.864825581,0.847383721,0.854166667
717,Computers,767,717,0.842296512,0.867005814,0.850290698,0.853197674
194,Computers,767,194,0.846656977,0.850290698,0.831395349,0.842781008
15,Computers,767,15,0.849563953,0.84375,0.835755814,0.843023256
250,Computers,767,250,0.851017442,0.84375,0.84375,0.846172481
151,Computers,767,151,0.86119186,0.853924419,0.849563953,0.854893411
551,Computers,767,551,0.839389535,0.85247093,0.846656977,0.846172481
715,Computers,767,715,0.855377907,0.85247093,0.856104651,0.854651163
228,Computers,767,228,0.836482558,0.841569767,0.849563953,0.84253876
500,Computers,767,500,0.836482558,0.841569767,0.855377907,0.844476744
744,Computers,767,744,0.848837209,0.85247093,0.844476744,0.848594961
494,Computers,767,494,0.838662791,0.845930233,0.837936047,0.840843023
446,Computers,767,446,0.844476744,0.833575581,0.844476744,0.840843023
393,Computers,767,393,0.838662791,0.844476744,0.838662791,0.840600775
707,Computers,767,707,0.842296512,0.832122093,0.853924419,0.842781008
410,Computers,767,410,0.846656977,0.855377907,0.849563953,0.850532946
545,Computers,767,545,0.833575581,0.867005814,0.853197674,0.85125969
465,Computers,767,465,0.849563953,0.855377907,0.85247093,0.85247093
441,Computers,767,441,0.856831395,0.858284884,0.847383721,0.854166667
232,Computers,767,232,0.858284884,0.853924419,0.848110465,0.853439922
273,Computers,767,273,0.856831395,0.839389535,0.853924419,0.85004845
388,Computers,767,388,0.84375,0.838662791,0.858284884,0.846899225
472,Computers,767,472,0.851017442,0.851744186,0.851744186,0.851501938
762,Computers,767,762,0.837209302,0.830668605,0.838662791,0.835513566
76,Computers,767,76,0.836482558,0.853924419,0.834302326,0.841569767
752,Computers,767,752,0.851017442,0.850290698,0.85247093,0.85125969
622,Computers,767,622,0.848837209,0.840843023,0.838662791,0.842781008
83,Computers,767,83,0.849563953,0.859738372,0.846656977,0.851986434
41,Computers,767,41,0.846656977,0.853197674,0.86119186,0.853682171
315,Computers,767,315,0.848837209,0.85247093,0.840843023,0.847383721
99,Computers,767,99,0.862645349,0.838662791,0.85247093,0.85125969
307,Computers,767,307,0.853197674,0.845930233,0.846656977,0.848594961
544,Computers,767,544,0.843023256,0.859011628,0.851017442,0.851017442
290,Computers,767,290,0.846656977,0.859011628,0.856104651,0.853924419
123,Computers,767,123,0.867732558,0.848110465,0.845203488,0.853682171
429,Computers,767,429,0.851744186,0.853924419,0.845930233,0.850532946
71,Computers,767,71,0.856104651,0.845930233,0.844476744,0.848837209
383,Computers,767,383,0.853197674,0.839389535,0.845930233,0.846172481
