,DataSet,TotalFeat,Range,Round 1,Round 2,Round 3,Average
375,Photo,745,375,0.899346405,0.91372549,0.896732026,0.903267974
334,Photo,745,334,0.920261438,0.904575163,0.907189542,0.910675381
54,Photo,745,54,0.918954248,0.912418301,0.922875817,0.918082789
283,Photo,745,283,0.908496732,0.900653595,0.900653595,0.903267974
313,Photo,745,313,0.909803922,0.907189542,0.911111111,0.909368192
670,Photo,745,670,0.930718954,0.929411765,0.918954248,0.926361656
114,Photo,745,114,0.903267974,0.898039216,0.903267974,0.901525054
71,Photo,745,71,0.911111111,0.926797386,0.91503268,0.917647059
299,Photo,745,299,0.91503268,0.911111111,0.908496732,0.911546841
290,Photo,745,290,0.907189542,0.916339869,0.917647059,0.91372549
734,Photo,745,734,0.91372549,0.903267974,0.911111111,0.909368192
346,Photo,745,346,0.925490196,0.911111111,0.909803922,0.91546841
737,Photo,745,737,0.91372549,0.924183007,0.904575163,0.91416122
197,Photo,745,197,0.934640523,0.901960784,0.900653595,0.912418301
327,Photo,745,327,0.912418301,0.905882353,0.908496732,0.908932462
104,Photo,745,104,0.900653595,0.905882353,0.907189542,0.904575163
500,Photo,745,500,0.911111111,0.917647059,0.900653595,0.909803922
470,Photo,745,470,0.911111111,0.903267974,0.905882353,0.906753813
538,Photo,745,538,0.916339869,0.898039216,0.888888889,0.901089325
298,Photo,745,298,0.911111111,0.91503268,0.909803922,0.911982571
717,Photo,745,717,0.917647059,0.898039216,0.929411765,0.91503268
370,Photo,745,370,0.918954248,0.909803922,0.899346405,0.909368192
48,Photo,745,48,0.916339869,0.907189542,0.918954248,0.91416122
335,Photo,745,335,0.91503268,0.908496732,0.899346405,0.907625272
122,Photo,745,122,0.908496732,0.908496732,0.916339869,0.911111111
20,Photo,745,20,0.916339869,0.916339869,0.900653595,0.911111111
323,Photo,745,323,0.907189542,0.908496732,0.908496732,0.908061002
584,Photo,745,584,0.900653595,0.916339869,0.904575163,0.907189542
195,Photo,745,195,0.904575163,0.916339869,0.924183007,0.91503268
132,Photo,745,132,0.905882353,0.909803922,0.924183007,0.91328976
98,Photo,745,98,0.911111111,0.904575163,0.908496732,0.908061002
546,Photo,745,546,0.904575163,0.911111111,0.91372549,0.909803922
192,Photo,745,192,0.908496732,0.91372549,0.920261438,0.91416122
1,Photo,745,1,0.921568627,0.907189542,0.909803922,0.912854031
398,Photo,745,398,0.911111111,0.912418301,0.91372549,0.912418301
318,Photo,745,318,0.903267974,0.901960784,0.892810458,0.899346405
530,Photo,745,530,0.911111111,0.91372549,0.901960784,0.908932462
332,Photo,745,332,0.932026144,0.894117647,0.909803922,0.911982571
465,Photo,745,465,0.905882353,0.908496732,0.907189542,0.907189542
225,Photo,745,225,0.916339869,0.900653595,0.907189542,0.908061002
51,Photo,745,51,0.903267974,0.908496732,0.911111111,0.907625272
463,Photo,745,463,0.918954248,0.91372549,0.904575163,0.912418301
153,Photo,745,153,0.920261438,0.905882353,0.903267974,0.909803922
53,Photo,745,53,0.91372549,0.905882353,0.908496732,0.909368192
573,Photo,745,573,0.917647059,0.91503268,0.907189542,0.91328976
562,Photo,745,562,0.905882353,0.925490196,0.91372549,0.91503268
678,Photo,745,678,0.901960784,0.903267974,0.911111111,0.905446623
390,Photo,745,390,0.916339869,0.911111111,0.895424837,0.907625272
134,Photo,745,134,0.904575163,0.901960784,0.917647059,0.908061002
228,Photo,745,228,0.918954248,0.904575163,0.911111111,0.911546841
369,Photo,745,369,0.916339869,0.899346405,0.91372549,0.909803922
606,Photo,745,606,0.91503268,0.916339869,0.908496732,0.91328976
523,Photo,745,523,0.903267974,0.907189542,0.904575163,0.905010893
676,Photo,745,676,0.91372549,0.904575163,0.922875817,0.91372549
587,Photo,745,587,0.916339869,0.908496732,0.901960784,0.908932462
207,Photo,745,207,0.905882353,0.905882353,0.909803922,0.907189542
397,Photo,745,397,0.908496732,0.909803922,0.905882353,0.908061002
439,Photo,745,439,0.908496732,0.901960784,0.903267974,0.904575163
36,Photo,745,36,0.916339869,0.904575163,0.911111111,0.910675381
169,Photo,745,169,0.933333333,0.896732026,0.908496732,0.912854031
273,Photo,745,273,0.903267974,0.909803922,0.909803922,0.907625272
722,Photo,745,722,0.904575163,0.900653595,0.904575163,0.903267974
72,Photo,745,72,0.908496732,0.904575163,0.909803922,0.907625272
616,Photo,745,616,0.907189542,0.905882353,0.91372549,0.908932462
243,Photo,745,243,0.908496732,0.909803922,0.920261438,0.912854031
656,Photo,745,656,0.901960784,0.921568627,0.900653595,0.908061002
443,Photo,745,443,0.91372549,0.907189542,0.912418301,0.911111111
408,Photo,745,408,0.905882353,0.905882353,0.911111111,0.907625272
630,Photo,745,630,0.903267974,0.912418301,0.904575163,0.906753813
564,Photo,745,564,0.91372549,0.91503268,0.921568627,0.916775599
59,Photo,745,59,0.909803922,0.908496732,0.901960784,0.906753813
395,Photo,745,395,0.901960784,0.91503268,0.900653595,0.905882353
422,Photo,745,422,0.899346405,0.912418301,0.917647059,0.909803922
532,Photo,745,532,0.904575163,0.917647059,0.912418301,0.911546841
259,Photo,745,259,0.920261438,0.911111111,0.920261438,0.917211329
362,Photo,745,362,0.905882353,0.907189542,0.918954248,0.910675381
431,Photo,745,431,0.908496732,0.920261438,0.909803922,0.912854031
285,Photo,745,285,0.907189542,0.924183007,0.907189542,0.912854031
561,Photo,745,561,0.912418301,0.924183007,0.901960784,0.912854031
183,Photo,745,183,0.907189542,0.912418301,0.917647059,0.912418301
519,Photo,745,519,0.91503268,0.917647059,0.912418301,0.91503268
194,Photo,745,194,0.908496732,0.900653595,0.896732026,0.901960784
352,Photo,745,352,0.91372549,0.907189542,0.898039216,0.906318083
708,Photo,745,708,0.898039216,0.912418301,0.903267974,0.904575163
10,Photo,745,10,0.922875817,0.899346405,0.920261438,0.91416122
740,Photo,745,740,0.91372549,0.900653595,0.91372549,0.909368192
166,Photo,745,166,0.901960784,0.911111111,0.912418301,0.908496732
220,Photo,745,220,0.912418301,0.904575163,0.907189542,0.908061002
732,Photo,745,732,0.898039216,0.909803922,0.905882353,0.904575163
320,Photo,745,320,0.908496732,0.903267974,0.908496732,0.906753813
115,Photo,745,115,0.916339869,0.905882353,0.917647059,0.91328976
452,Photo,745,452,0.907189542,0.917647059,0.91503268,0.91328976
448,Photo,745,448,0.905882353,0.916339869,0.911111111,0.911111111
26,Photo,745,26,0.901960784,0.903267974,0.905882353,0.903703704
378,Photo,745,378,0.907189542,0.905882353,0.91503268,0.909368192
238,Photo,745,238,0.905882353,0.903267974,0.908496732,0.905882353
741,Photo,745,741,0.907189542,0.912418301,0.904575163,0.908061002
213,Photo,745,213,0.91503268,0.898039216,0.918954248,0.910675381
701,Photo,745,701,0.898039216,0.905882353,0.911111111,0.905010893
578,Photo,745,578,0.905882353,0.911111111,0.922875817,0.91328976
80,Photo,745,80,0.916339869,0.903267974,0.903267974,0.907625272
644,Photo,745,644,0.900653595,0.901960784,0.909803922,0.904139434
507,Photo,745,507,0.901960784,0.900653595,0.899346405,0.900653595
437,Photo,745,437,0.918954248,0.91503268,0.909803922,0.91459695
690,Photo,745,690,0.917647059,0.912418301,0.899346405,0.909803922
680,Photo,745,680,0.917647059,0.917647059,0.912418301,0.915904139
550,Photo,745,550,0.926797386,0.920261438,0.905882353,0.917647059
392,Photo,745,392,0.905882353,0.903267974,0.908496732,0.905882353
296,Photo,745,296,0.904575163,0.901960784,0.903267974,0.903267974
107,Photo,745,107,0.91372549,0.921568627,0.916339869,0.917211329
455,Photo,745,455,0.924183007,0.925490196,0.91372549,0.921132898
281,Photo,745,281,0.903267974,0.912418301,0.900653595,0.905446623
484,Photo,745,484,0.901960784,0.91503268,0.916339869,0.911111111
673,Photo,745,673,0.896732026,0.896732026,0.907189542,0.900217865
4,Photo,745,4,0.896732026,0.907189542,0.909803922,0.904575163
40,Photo,745,40,0.921568627,0.895424837,0.899346405,0.905446623
277,Photo,745,277,0.911111111,0.921568627,0.911111111,0.91459695
738,Photo,745,738,0.911111111,0.900653595,0.91503268,0.908932462
607,Photo,745,607,0.905882353,0.903267974,0.917647059,0.908932462
342,Photo,745,342,0.926797386,0.91372549,0.899346405,0.91328976
453,Photo,745,453,0.918954248,0.911111111,0.911111111,0.91372549
597,Photo,745,597,0.916339869,0.911111111,0.904575163,0.910675381
261,Photo,745,261,0.928104575,0.921568627,0.903267974,0.917647059
286,Photo,745,286,0.904575163,0.899346405,0.909803922,0.904575163
358,Photo,745,358,0.905882353,0.904575163,0.909803922,0.906753813
58,Photo,745,58,0.909803922,0.907189542,0.911111111,0.909368192
627,Photo,745,627,0.920261438,0.911111111,0.924183007,0.918518519
61,Photo,745,61,0.91372549,0.903267974,0.924183007,0.91372549
714,Photo,745,714,0.901960784,0.907189542,0.91503268,0.908061002
50,Photo,745,50,0.918954248,0.917647059,0.918954248,0.918518519
543,Photo,745,543,0.91503268,0.896732026,0.900653595,0.904139434
727,Photo,745,727,0.908496732,0.911111111,0.917647059,0.912418301
199,Photo,745,199,0.922875817,0.907189542,0.911111111,0.91372549
640,Photo,745,640,0.911111111,0.921568627,0.91372549,0.91546841
198,Photo,745,198,0.908496732,0.899346405,0.925490196,0.911111111
414,Photo,745,414,0.904575163,0.911111111,0.904575163,0.906753813
