,DataSet,TotalFeat,Range,Round 1,Round 2,Round 3,Average
1183,Cora,1433,1183,0.801470588,0.8125,0.819852941,0.81127451
1333,Cora,1433,1333,0.779411765,0.801470588,0.819852941,0.800245098
728,Cora,1433,728,0.8125,0.823529412,0.816176471,0.817401961
902,Cora,1433,902,0.786764706,0.779411765,0.775735294,0.780637255
510,Cora,1433,510,0.8125,0.805147059,0.816176471,0.81127451
404,Cora,1433,404,0.797794118,0.801470588,0.816176471,0.805147059
32,Cora,1433,32,0.808823529,0.779411765,0.768382353,0.785539216
1228,Cora,1433,1228,0.797794118,0.808823529,0.801470588,0.802696078
1032,Cora,1433,1032,0.834558824,0.801470588,0.805147059,0.81372549
1080,Cora,1433,1080,0.797794118,0.801470588,0.783088235,0.794117647
957,Cora,1433,957,0.805147059,0.797794118,0.819852941,0.807598039
397,Cora,1433,397,0.827205882,0.794117647,0.805147059,0.808823529
620,Cora,1433,620,0.794117647,0.8125,0.808823529,0.805147059
890,Cora,1433,890,0.834558824,0.794117647,0.786764706,0.805147059
824,Cora,1433,824,0.823529412,0.805147059,0.783088235,0.803921569
673,Cora,1433,673,0.790441176,0.794117647,0.816176471,0.800245098
1347,Cora,1433,1347,0.808823529,0.794117647,0.819852941,0.807598039
1106,Cora,1433,1106,0.819852941,0.775735294,0.805147059,0.800245098
967,Cora,1433,967,0.794117647,0.808823529,0.827205882,0.81004902
694,Cora,1433,694,0.786764706,0.790441176,0.8125,0.796568627
492,Cora,1433,492,0.805147059,0.768382353,0.797794118,0.790441176
741,Cora,1433,741,0.779411765,0.834558824,0.8125,0.808823529
44,Cora,1433,44,0.797794118,0.772058824,0.779411765,0.783088235
1230,Cora,1433,1230,0.805147059,0.797794118,0.827205882,0.81004902
1117,Cora,1433,1117,0.786764706,0.772058824,0.827205882,0.795343137
1363,Cora,1433,1363,0.801470588,0.768382353,0.775735294,0.781862745
831,Cora,1433,831,0.790441176,0.827205882,0.823529412,0.81372549
1257,Cora,1433,1257,0.805147059,0.805147059,0.823529412,0.81127451
855,Cora,1433,855,0.819852941,0.786764706,0.786764706,0.797794118
517,Cora,1433,517,0.790441176,0.790441176,0.805147059,0.795343137
665,Cora,1433,665,0.790441176,0.8125,0.805147059,0.802696078
555,Cora,1433,555,0.823529412,0.823529412,0.786764706,0.81127451
911,Cora,1433,911,0.816176471,0.801470588,0.838235294,0.818627451
297,Cora,1433,297,0.816176471,0.786764706,0.819852941,0.807598039
1365,Cora,1433,1365,0.805147059,0.801470588,0.790441176,0.799019608
359,Cora,1433,359,0.808823529,0.805147059,0.845588235,0.819852941
1235,Cora,1433,1235,0.779411765,0.808823529,0.808823529,0.799019608
1169,Cora,1433,1169,0.830882353,0.819852941,0.830882353,0.827205882
830,Cora,1433,830,0.805147059,0.838235294,0.819852941,0.821078431
915,Cora,1433,915,0.772058824,0.856617647,0.794117647,0.807598039
417,Cora,1433,417,0.805147059,0.8125,0.790441176,0.802696078
677,Cora,1433,677,0.8125,0.816176471,0.834558824,0.821078431
1034,Cora,1433,1034,0.779411765,0.797794118,0.830882353,0.802696078
561,Cora,1433,561,0.819852941,0.779411765,0.805147059,0.801470588
1362,Cora,1433,1362,0.808823529,0.797794118,0.797794118,0.801470588
183,Cora,1433,183,0.816176471,0.801470588,0.805147059,0.807598039
312,Cora,1433,312,0.790441176,0.794117647,0.849264706,0.81127451
455,Cora,1433,455,0.8125,0.786764706,0.779411765,0.792892157
1381,Cora,1433,1381,0.757352941,0.786764706,0.783088235,0.775735294
1287,Cora,1433,1287,0.805147059,0.830882353,0.801470588,0.8125
74,Cora,1433,74,0.816176471,0.8125,0.775735294,0.801470588
484,Cora,1433,484,0.794117647,0.860294118,0.808823529,0.821078431
149,Cora,1433,149,0.805147059,0.808823529,0.794117647,0.802696078
898,Cora,1433,898,0.779411765,0.805147059,0.827205882,0.803921569
1005,Cora,1433,1005,0.808823529,0.816176471,0.819852941,0.81495098
340,Cora,1433,340,0.786764706,0.819852941,0.816176471,0.807598039
1265,Cora,1433,1265,0.8125,0.845588235,0.819852941,0.825980392
1015,Cora,1433,1015,0.790441176,0.816176471,0.816176471,0.807598039
268,Cora,1433,268,0.816176471,0.816176471,0.786764706,0.806372549
168,Cora,1433,168,0.768382353,0.764705882,0.845588235,0.792892157
751,Cora,1433,751,0.783088235,0.779411765,0.794117647,0.785539216
1020,Cora,1433,1020,0.838235294,0.801470588,0.8125,0.817401961
1196,Cora,1433,1196,0.783088235,0.797794118,0.819852941,0.800245098
518,Cora,1433,518,0.794117647,0.805147059,0.794117647,0.797794118
821,Cora,1433,821,0.808823529,0.753676471,0.790441176,0.784313725
289,Cora,1433,289,0.772058824,0.823529412,0.808823529,0.801470588
1149,Cora,1433,1149,0.805147059,0.794117647,0.8125,0.803921569
625,Cora,1433,625,0.808823529,0.805147059,0.808823529,0.807598039
281,Cora,1433,281,0.768382353,0.797794118,0.786764706,0.784313725
432,Cora,1433,432,0.783088235,0.834558824,0.8125,0.81004902
1330,Cora,1433,1330,0.797794118,0.819852941,0.779411765,0.799019608
1113,Cora,1433,1113,0.790441176,0.816176471,0.830882353,0.8125
466,Cora,1433,466,0.827205882,0.8125,0.801470588,0.81372549
205,Cora,1433,205,0.772058824,0.8125,0.808823529,0.797794118
879,Cora,1433,879,0.797794118,0.805147059,0.830882353,0.81127451
1093,Cora,1433,1093,0.794117647,0.786764706,0.794117647,0.791666667
267,Cora,1433,267,0.834558824,0.794117647,0.801470588,0.81004902
672,Cora,1433,672,0.783088235,0.819852941,0.801470588,0.801470588
1218,Cora,1433,1218,0.819852941,0.830882353,0.838235294,0.829656863
732,Cora,1433,732,0.786764706,0.823529412,0.827205882,0.8125
1055,Cora,1433,1055,0.783088235,0.790441176,0.794117647,0.789215686
1100,Cora,1433,1100,0.790441176,0.772058824,0.794117647,0.785539216
1146,Cora,1433,1146,0.805147059,0.772058824,0.845588235,0.807598039
1138,Cora,1433,1138,0.845588235,0.823529412,0.801470588,0.823529412
695,Cora,1433,695,0.764705882,0.808823529,0.783088235,0.785539216
650,Cora,1433,650,0.808823529,0.768382353,0.819852941,0.799019608
243,Cora,1433,243,0.838235294,0.805147059,0.8125,0.818627451
1328,Cora,1433,1328,0.827205882,0.827205882,0.830882353,0.828431373
999,Cora,1433,999,0.808823529,0.805147059,0.805147059,0.806372549
1327,Cora,1433,1327,0.808823529,0.830882353,0.838235294,0.825980392
996,Cora,1433,996,0.801470588,0.805147059,0.790441176,0.799019608
79,Cora,1433,79,0.805147059,0.8125,0.794117647,0.803921569
1130,Cora,1433,1130,0.783088235,0.808823529,0.816176471,0.802696078
1326,Cora,1433,1326,0.794117647,0.819852941,0.786764706,0.800245098
932,Cora,1433,932,0.790441176,0.830882353,0.819852941,0.81372549
598,Cora,1433,598,0.805147059,0.783088235,0.8125,0.800245098
1095,Cora,1433,1095,0.841911765,0.797794118,0.794117647,0.81127451
876,Cora,1433,876,0.808823529,0.805147059,0.794117647,0.802696078
1078,Cora,1433,1078,0.801470588,0.808823529,0.823529412,0.81127451
954,Cora,1433,954,0.816176471,0.797794118,0.786764706,0.800245098
339,Cora,1433,339,0.827205882,0.768382353,0.786764706,0.794117647
85,Cora,1433,85,0.757352941,0.838235294,0.797794118,0.797794118
218,Cora,1433,218,0.838235294,0.805147059,0.808823529,0.817401961
939,Cora,1433,939,0.775735294,0.801470588,0.786764706,0.787990196
1104,Cora,1433,1104,0.775735294,0.764705882,0.808823529,0.783088235
653,Cora,1433,653,0.8125,0.797794118,0.8125,0.807598039
624,Cora,1433,624,0.819852941,0.783088235,0.797794118,0.800245098
543,Cora,1433,543,0.805147059,0.805147059,0.794117647,0.801470588
823,Cora,1433,823,0.775735294,0.790441176,0.797794118,0.787990196
614,Cora,1433,614,0.823529412,0.8125,0.786764706,0.807598039
839,Cora,1433,839,0.786764706,0.827205882,0.794117647,0.802696078
899,Cora,1433,899,0.797794118,0.772058824,0.823529412,0.797794118
443,Cora,1433,443,0.797794118,0.794117647,0.8125,0.801470588
648,Cora,1433,648,0.779411765,0.8125,0.805147059,0.799019608
478,Cora,1433,478,0.808823529,0.790441176,0.823529412,0.807598039
402,Cora,1433,402,0.794117647,0.790441176,0.783088235,0.789215686
197,Cora,1433,197,0.819852941,0.830882353,0.801470588,0.817401961
