,DataSet,TotalFeat,Range,Round 1,Round 2,Round 3,Average
2771,CiteSeer,3703,2771,0.631736527,0.682634731,0.622754491,0.645708583
405,CiteSeer,3703,405,0.634730539,0.646706587,0.625748503,0.635728543
2838,CiteSeer,3703,2838,0.640718563,0.673652695,0.664670659,0.659680639
2772,CiteSeer,3703,2772,0.670658683,0.679640719,0.622754491,0.657684631
3493,CiteSeer,3703,3493,0.631736527,0.640718563,0.628742515,0.633732535
462,CiteSeer,3703,462,0.649700599,0.643712575,0.637724551,0.643712575
1418,CiteSeer,3703,1418,0.703592814,0.643712575,0.652694611,0.666666667
1696,CiteSeer,3703,1696,0.655688623,0.649700599,0.631736527,0.645708583
2277,CiteSeer,3703,2277,0.679640719,0.580838323,0.604790419,0.621756487
3532,CiteSeer,3703,3532,0.637724551,0.625748503,0.676646707,0.646706587
3386,CiteSeer,3703,3386,0.661676647,0.634730539,0.628742515,0.641716567
2514,CiteSeer,3703,2514,0.646706587,0.625748503,0.685628743,0.652694611
497,CiteSeer,3703,497,0.625748503,0.592814371,0.649700599,0.622754491
41,CiteSeer,3703,41,0.655688623,0.637724551,0.661676647,0.651696607
546,CiteSeer,3703,546,0.670658683,0.658682635,0.646706587,0.658682635
2262,CiteSeer,3703,2262,0.631736527,0.661676647,0.628742515,0.640718563
797,CiteSeer,3703,797,0.646706587,0.637724551,0.649700599,0.644710579
896,CiteSeer,3703,896,0.631736527,0.661676647,0.649700599,0.647704591
420,CiteSeer,3703,420,0.628742515,0.652694611,0.640718563,0.640718563
3630,CiteSeer,3703,3630,0.628742515,0.649700599,0.667664671,0.648702595
2170,CiteSeer,3703,2170,0.667664671,0.646706587,0.652694611,0.655688623
2353,CiteSeer,3703,2353,0.634730539,0.604790419,0.646706587,0.628742515
2950,CiteSeer,3703,2950,0.649700599,0.652694611,0.628742515,0.643712575
2702,CiteSeer,3703,2702,0.652694611,0.634730539,0.667664671,0.651696607
720,CiteSeer,3703,720,0.631736527,0.655688623,0.637724551,0.641716567
644,CiteSeer,3703,644,0.679640719,0.622754491,0.658682635,0.653692615
1332,CiteSeer,3703,1332,0.637724551,0.658682635,0.643712575,0.646706587
2225,CiteSeer,3703,2225,0.658682635,0.658682635,0.637724551,0.651696607
1506,CiteSeer,3703,1506,0.652694611,0.631736527,0.658682635,0.647704591
186,CiteSeer,3703,186,0.631736527,0.628742515,0.685628743,0.648702595
1290,CiteSeer,3703,1290,0.601796407,0.643712575,0.622754491,0.622754491
2720,CiteSeer,3703,2720,0.676646707,0.649700599,0.673652695,0.666666667
2963,CiteSeer,3703,2963,0.631736527,0.667664671,0.649700599,0.649700599
1845,CiteSeer,3703,1845,0.688622754,0.631736527,0.673652695,0.664670659
1651,CiteSeer,3703,1651,0.637724551,0.643712575,0.646706587,0.642714571
3014,CiteSeer,3703,3014,0.631736527,0.613772455,0.634730539,0.626746507
1790,CiteSeer,3703,1790,0.625748503,0.640718563,0.628742515,0.631736527
103,CiteSeer,3703,103,0.637724551,0.667664671,0.640718563,0.648702595
238,CiteSeer,3703,238,0.670658683,0.619760479,0.667664671,0.652694611
1950,CiteSeer,3703,1950,0.652694611,0.628742515,0.652694611,0.644710579
3267,CiteSeer,3703,3267,0.634730539,0.685628743,0.643712575,0.654690619
2344,CiteSeer,3703,2344,0.682634731,0.649700599,0.676646707,0.669660679
3215,CiteSeer,3703,3215,0.631736527,0.670658683,0.640718563,0.647704591
2855,CiteSeer,3703,2855,0.661676647,0.622754491,0.673652695,0.652694611
86,CiteSeer,3703,86,0.628742515,0.634730539,0.622754491,0.628742515
2534,CiteSeer,3703,2534,0.664670659,0.643712575,0.643712575,0.650698603
3152,CiteSeer,3703,3152,0.619760479,0.658682635,0.634730539,0.637724551
1975,CiteSeer,3703,1975,0.652694611,0.646706587,0.616766467,0.638722555
3149,CiteSeer,3703,3149,0.634730539,0.646706587,0.646706587,0.642714571
1430,CiteSeer,3703,1430,0.652694611,0.625748503,0.628742515,0.635728543
882,CiteSeer,3703,882,0.679640719,0.628742515,0.658682635,0.655688623
550,CiteSeer,3703,550,0.643712575,0.649700599,0.646706587,0.646706587
2687,CiteSeer,3703,2687,0.685628743,0.625748503,0.667664671,0.659680639
1996,CiteSeer,3703,1996,0.673652695,0.643712575,0.679640719,0.665668663
434,CiteSeer,3703,434,0.658682635,0.634730539,0.655688623,0.649700599
2144,CiteSeer,3703,2144,0.646706587,0.667664671,0.673652695,0.662674651
1238,CiteSeer,3703,1238,0.637724551,0.667664671,0.655688623,0.653692615
2841,CiteSeer,3703,2841,0.643712575,0.643712575,0.640718563,0.642714571
1597,CiteSeer,3703,1597,0.634730539,0.619760479,0.613772455,0.622754491
3558,CiteSeer,3703,3558,0.670658683,0.595808383,0.655688623,0.640718563
226,CiteSeer,3703,226,0.655688623,0.631736527,0.640718563,0.642714571
3531,CiteSeer,3703,3531,0.646706587,0.655688623,0.649700599,0.650698603
1249,CiteSeer,3703,1249,0.655688623,0.667664671,0.658682635,0.660678643
69,CiteSeer,3703,69,0.652694611,0.655688623,0.664670659,0.657684631
2483,CiteSeer,3703,2483,0.649700599,0.652694611,0.640718563,0.647704591
2019,CiteSeer,3703,2019,0.673652695,0.640718563,0.655688623,0.656686627
329,CiteSeer,3703,329,0.643712575,0.661676647,0.625748503,0.643712575
249,CiteSeer,3703,249,0.658682635,0.598802395,0.643712575,0.633732535
603,CiteSeer,3703,603,0.634730539,0.658682635,0.661676647,0.651696607
1496,CiteSeer,3703,1496,0.646706587,0.670658683,0.634730539,0.650698603
2461,CiteSeer,3703,2461,0.646706587,0.637724551,0.667664671,0.650698603
478,CiteSeer,3703,478,0.661676647,0.643712575,0.607784431,0.637724551
2272,CiteSeer,3703,2272,0.637724551,0.69760479,0.706586826,0.680638723
3565,CiteSeer,3703,3565,0.649700599,0.658682635,0.652694611,0.653692615
937,CiteSeer,3703,937,0.628742515,0.619760479,0.688622754,0.645708583
2827,CiteSeer,3703,2827,0.628742515,0.631736527,0.649700599,0.636726547
2883,CiteSeer,3703,2883,0.616766467,0.682634731,0.649700599,0.649700599
2591,CiteSeer,3703,2591,0.631736527,0.646706587,0.628742515,0.635728543
274,CiteSeer,3703,274,0.646706587,0.670658683,0.664670659,0.660678643
556,CiteSeer,3703,556,0.652694611,0.649700599,0.652694611,0.651696607
721,CiteSeer,3703,721,0.658682635,0.637724551,0.634730539,0.643712575
1747,CiteSeer,3703,1747,0.658682635,0.664670659,0.658682635,0.660678643
2880,CiteSeer,3703,2880,0.649700599,0.637724551,0.607784431,0.631736527
1858,CiteSeer,3703,1858,0.637724551,0.676646707,0.640718563,0.651696607
3576,CiteSeer,3703,3576,0.643712575,0.667664671,0.628742515,0.646706587
977,CiteSeer,3703,977,0.643712575,0.637724551,0.658682635,0.646706587
2264,CiteSeer,3703,2264,0.622754491,0.649700599,0.616766467,0.629740519
1338,CiteSeer,3703,1338,0.613772455,0.658682635,0.667664671,0.646706587
2559,CiteSeer,3703,2559,0.607784431,0.640718563,0.655688623,0.634730539
1714,CiteSeer,3703,1714,0.646706587,0.634730539,0.640718563,0.640718563
1421,CiteSeer,3703,1421,0.649700599,0.628742515,0.685628743,0.654690619
79,CiteSeer,3703,79,0.652694611,0.646706587,0.670658683,0.656686627
3008,CiteSeer,3703,3008,0.649700599,0.664670659,0.667664671,0.660678643
3092,CiteSeer,3703,3092,0.628742515,0.634730539,0.652694611,0.638722555
2384,CiteSeer,3703,2384,0.667664671,0.613772455,0.649700599,0.643712575
2245,CiteSeer,3703,2245,0.634730539,0.643712575,0.601796407,0.626746507
2378,CiteSeer,3703,2378,0.634730539,0.682634731,0.634730539,0.650698603
1214,CiteSeer,3703,1214,0.634730539,0.694610778,0.664670659,0.664670659
3439,CiteSeer,3703,3439,0.664670659,0.646706587,0.640718563,0.650698603
908,CiteSeer,3703,908,0.655688623,0.649700599,0.661676647,0.655688623
3318,CiteSeer,3703,3318,0.613772455,0.664670659,0.622754491,0.633732535
1906,CiteSeer,3703,1906,0.664670659,0.598802395,0.664670659,0.642714571
1632,CiteSeer,3703,1632,0.679640719,0.643712575,0.649700599,0.657684631
3680,CiteSeer,3703,3680,0.667664671,0.643712575,0.625748503,0.645708583
1237,CiteSeer,3703,1237,0.646706587,0.643712575,0.646706587,0.645708583
