,DataSet,TotalFeat,Range,Round 1,Round 2,Round 3,Average
690,Actor,932,690,0.3118421052631579,0.24736842105263157,0.2631578947368421,0.2741228070175439
826,Actor,932,826,0.2710526315789474,0.2789473684210526,0.2723684210526316,0.2741228070175439
170,Actor,932,170,0.2855263157894737,0.2736842105263158,0.2631578947368421,0.2741228070175439
427,Actor,932,427,0.2723684210526316,0.2736842105263158,0.27631578947368424,0.2741228070175439
621,Actor,932,621,0.28421052631578947,0.2802631578947368,0.25921052631578945,0.2745614035087719
459,Actor,932,459,0.2723684210526316,0.2710526315789474,0.2802631578947368,0.27456140350877195
173,Actor,932,173,0.27631578947368424,0.26973684210526316,0.2776315789473684,0.27456140350877195
895,Actor,932,895,0.26710526315789473,0.2723684210526316,0.28421052631578947,0.27456140350877195
582,Actor,932,582,0.2710526315789474,0.2881578947368421,0.2644736842105263,0.27456140350877195
444,Actor,932,444,0.26842105263157895,0.2789473684210526,0.27631578947368424,0.27456140350877195
141,Actor,932,141,0.28157894736842104,0.2802631578947368,0.2618421052631579,0.27456140350877195
11,Actor,932,11,0.2802631578947368,0.275,0.26842105263157895,0.27456140350877195
199,Actor,932,199,0.26710526315789473,0.2723684210526316,0.28421052631578947,0.27456140350877195
832,Actor,932,832,0.28157894736842104,0.2565789473684211,0.2855263157894737,0.27456140350877195
466,Actor,932,466,0.27631578947368424,0.26973684210526316,0.2789473684210526,0.27499999999999997
496,Actor,932,496,0.2736842105263158,0.2618421052631579,0.2894736842105263,0.27499999999999997
618,Actor,932,618,0.28157894736842104,0.2802631578947368,0.2631578947368421,0.27499999999999997
392,Actor,932,392,0.26973684210526316,0.2881578947368421,0.26710526315789473,0.27499999999999997
480,Actor,932,480,0.2723684210526316,0.2776315789473684,0.275,0.275
504,Actor,932,504,0.2736842105263158,0.2789473684210526,0.2736842105263158,0.27543859649122804
166,Actor,932,166,0.2723684210526316,0.2802631578947368,0.2736842105263158,0.27543859649122804
859,Actor,932,859,0.2802631578947368,0.26842105263157895,0.2776315789473684,0.27543859649122804
396,Actor,932,396,0.2710526315789474,0.28157894736842104,0.2736842105263158,0.27543859649122804
406,Actor,932,406,0.2894736842105263,0.2736842105263158,0.2631578947368421,0.27543859649122804
542,Actor,932,542,0.2868421052631579,0.2776315789473684,0.2618421052631579,0.27543859649122804
810,Actor,932,810,0.28289473684210525,0.26842105263157895,0.275,0.2754385964912281
401,Actor,932,401,0.29342105263157897,0.2710526315789474,0.2618421052631579,0.2754385964912281
869,Actor,932,869,0.2657894736842105,0.29078947368421054,0.26973684210526316,0.2754385964912281
0,Actor,932,0,0.2776315789473684,0.2736842105263158,0.275,0.2754385964912281
525,Actor,932,525,0.28421052631578947,0.26973684210526316,0.2723684210526316,0.2754385964912281
361,Actor,932,361,0.275,0.28289473684210525,0.26973684210526316,0.2758771929824561
491,Actor,932,491,0.2789473684210526,0.25921052631578945,0.2894736842105263,0.2758771929824561
383,Actor,932,383,0.2710526315789474,0.2776315789473684,0.2789473684210526,0.2758771929824561
7,Actor,932,7,0.28289473684210525,0.26973684210526316,0.275,0.2758771929824561
575,Actor,932,575,0.2710526315789474,0.28157894736842104,0.275,0.2758771929824561
322,Actor,932,322,0.2789473684210526,0.26842105263157895,0.2802631578947368,0.2758771929824561
60,Actor,932,60,0.2723684210526316,0.2776315789473684,0.2776315789473684,0.27587719298245617
144,Actor,932,144,0.26710526315789473,0.2894736842105263,0.2710526315789474,0.27587719298245617
558,Actor,932,558,0.27631578947368424,0.26710526315789473,0.28421052631578947,0.27587719298245617
559,Actor,932,559,0.2855263157894737,0.2736842105263158,0.26842105263157895,0.27587719298245617
448,Actor,932,448,0.275,0.2789473684210526,0.2736842105263158,0.27587719298245617
169,Actor,932,169,0.275,0.2736842105263158,0.2789473684210526,0.27587719298245617
343,Actor,932,343,0.28421052631578947,0.2723684210526316,0.2710526315789474,0.27587719298245617
409,Actor,932,409,0.26842105263157895,0.275,0.28421052631578947,0.27587719298245617
